MEd,beff,bw,h,hf,fi,fck,fi_str,cnom,rods_layer1,rods_layer2,rods_compression
342.13551241351735,1102.140596520509,918.2400006721871,1241.007228019993,526.1031031522216,25,40,10,46.90563916314548,2,0,0
5897.585517076472,1597.2827420639492,1303.5803176451584,1494.2800336866433,1493.2612389490885,32,16,20,46.13968061499778,14,0,0
1874.2121444308298,1584.1045152600805,347.2992791575756,1211.8343973642889,111.40864455612274,25,50,20,47.601135475082074,5,3,0
3662.6405458071267,1654.420048915963,523.9367951406816,1205.3555317777473,804.8843275382147,22,16,12,23.90245673297398,11,10,0
818.032604951105,1779.934628204889,1498.995110504662,1327.7309473603614,1107.0245499241075,16,45,12,32.09951168157431,8,0,0
158.96698272805227,1496.5975010529667,1201.5132288143086,1165.3135115970397,1078.9836135672358,20,25,8,20.326482180009037,2,0,0
893.1683853467415,892.6599589292778,446.5935248071971,1145.800378889924,193.50685679595696,28,40,8,57.31779605246609,4,0,0
9165.429528321198,1983.3717132659967,1647.8158718334985,1178.69992931516,510.15515840091507,28,45,20,33.63936206822809,28,5,0
6171.79896853721,1451.204778499079,1182.1050657619583,1409.5944147746693,980.2844947929985,16,45,8,30.144772358360072,31,23,0
6792.152351060267,1716.9445112728415,1604.319386190714,1344.5428623067041,783.5207230882993,20,25,20,48.692325984462386,38,5,0
1827.7340854715596,964.6088396341463,766.3797438415896,1410.2492255789496,181.70659472653176,22,30,16,37.95092078401179,9,0,0
678.0977980445176,699.5755432841823,182.89797919928418,1372.7219944072847,125.22534581929253,32,50,10,56.27753544224293,1,1,0
1783.2501282155854,883.5304486006703,860.0841816220501,984.7561757162507,520.2740046762184,25,50,16,40.39030962971687,10,0,0
3170.248398454098,1376.0925941261125,480.2018556796855,940.0457385817102,494.740649793608,32,40,14,31.59689254670575,7,4,0
1570.3163693708648,1689.4134137652372,1194.1478835776627,1056.476426038344,340.98556324685256,10,30,8,47.09273609282324,37,11,0
2945.8312378874757,1724.6019707913697,1511.133440947483,866.5343980668428,782.5247802390344,16,30,14,41.572713169471086,40,5,0
6254.270544322145,1686.7893256121924,1652.4386779898741,1330.025647118245,541.3194871501684,22,30,10,45.49337358442339,32,0,0
1999.7526543196186,1982.208771836122,1016.8911692020282,925.2855232026626,179.29769101059514,28,16,20,38.41954582503262,10,0,0
1012.6842754691387,1276.308016883458,1214.0288354425059,1474.5085562764623,234.47293060488926,10,35,14,34.563907886633785,22,0,0
6001.494073635251,1867.4389986586775,1437.2822818361701,1026.8979592411627,813.4477952431271,25,35,12,28.632181522944222,28,4,0
489.5370535570686,1520.488638006745,1138.262422398026,978.5563688123261,174.08272689762606,28,16,8,39.494375655660164,3,0,0
5782.111347081781,1721.710895224887,1132.1214728475813,1059.3961760313987,448.01639386166585,18,45,8,36.399556096714406,28,27,0
1737.9828933271028,1823.339053655191,897.081210116596,1273.9010552124994,1110.3284951089277,25,25,12,27.761130174772845,7,0,0
1890.6924079675318,877.8653478004713,542.0786536616977,1472.8099009366215,1080.1129397701272,16,16,12,54.69837782506701,12,5,0
5449.234534650129,1401.1667269856925,1330.6975985142997,1489.5662879908693,1302.9903904906273,18,45,10,59.16766688520414,32,5,0
3478.0479995613446,1736.3524481916156,1590.72729312391,1154.877766618236,310.927092266936,14,45,18,57.870155979619604,43,7,0
2024.7773446958763,1396.000566265967,1371.4492286172647,1198.1690074046107,421.2417543566077,22,25,14,20.9204168873841,11,0,0
1827.0628620930684,1479.1051648865846,797.1171255814418,841.3133410001586,619.0624446985637,22,30,20,44.71808403705856,16,0,0
1717.125600806977,1786.5144040206258,654.3267918901364,1206.4172526898205,348.94696178576305,28,45,16,49.98762170484392,6,0,0
4839.583191988401,1982.6655956367315,717.9563525157524,1019.9946277026868,148.58421176130588,32,50,8,28.471284598107836,10,5,0
2230.7304504296353,1771.8260953557415,1302.6363440714142,833.6494521991071,218.1864315540659,14,30,16,49.97767370979079,35,12,0
1147.163565899307,1399.0157003816132,953.1856265111842,1250.6369834302493,1089.9273159452532,18,45,8,54.59668535493238,9,0,0
5187.957156018658,1580.6428461924818,647.1492388162263,1438.9621741396725,628.9832409073002,20,25,14,20.363331876358302,15,14,0
534.5937550050492,1750.104839946851,912.567873941408,1154.2935511736102,856.5465728925024,16,45,20,30.01183110618397,6,0,0
5990.549077408792,1554.4570624793137,1281.3037126450897,1422.9200659260946,1029.52249574964,14,50,16,29.526290999482118,36,32,0
1509.9338282491244,1468.2888240094594,324.6032104972488,1172.7115927677694,972.4214531433813,25,16,18,36.998033117192364,5,2,0
8193.218632267446,1726.480969656039,1456.0546004087867,1154.720564565098,872.5321780844997,25,20,16,20.888327002732975,28,14,0
5421.987243751724,1608.4144599916558,1342.8704863277244,1397.4313765256813,299.7270439898331,28,45,8,40.715328674165455,16,0,0
4738.670925762674,1950.4254181666117,1874.4578284250842,601.8946383252264,117.29467649132523,28,50,8,57.425415139207324,31,9,0
1861.3954956772666,918.8815556229185,720.9976884638806,948.1180350567206,849.8870429672992,28,16,16,21.73415379560656,9,0,0
1109.018560124753,1292.1398634085954,1118.33574708486,1016.6716763699247,708.4332638077707,12,20,16,41.428375858667934,25,0,0
4265.005315568957,1903.4230494569294,1398.975341054993,1320.8616290333346,1243.8293478014305,22,20,18,26.043739046761672,22,0,0
1071.38723124162,1495.0732112861303,1454.5560994578193,1450.7372205947981,654.1361615259284,14,20,8,46.72660647100516,12,0,0
4276.833250510266,1959.3717854822307,557.0532133848685,1444.8754067160423,855.2011468421399,25,50,12,48.50615655406828,9,6,0
2989.945275849768,1820.5833170187268,1010.8789302687813,1495.4772962934048,373.73416368319516,12,30,16,27.921753299981948,30,13,0
3414.5051184804756,1740.4764857886478,1413.3274977095682,1093.952878883505,929.853290116814,12,16,14,34.459663544776795,42,32,0
2892.823044462379,1192.3659891276068,939.8014665252867,1269.0175257710619,1158.8312678380235,32,30,14,42.80127011606844,8,0,0
4156.108964259395,1454.7419053345309,780.4120228779091,1428.842109431363,1281.106487094599,32,40,8,21.12702085772237,9,0,0
4455.018666191375,1548.2504835214638,1013.5608670513269,1466.0311181065063,1376.7638848211245,14,45,14,35.089260554077754,28,21,0
1352.1303163238963,1907.9882180066413,697.4865533687464,1171.0728691612144,1131.0127489263296,22,20,14,36.21385551043327,8,0,0
616.9819524196324,575.1010362583252,491.3265706246644,1293.9894018195973,1126.774786279112,32,16,18,46.67631837670429,2,0,0
2270.3248160656894,1390.2245822884543,1279.6566176906329,1373.4703646464034,1191.5528798728087,8,20,20,59.975551910805855,42,42,0
4387.057994819895,1253.9041796200152,1181.89763670407,1461.2551539510616,486.8634140241783,14,45,16,56.53340319975455,32,17,0
1068.8339683664483,1795.7464656844932,351.074144523437,1426.2721337630776,1131.893179909897,32,35,18,50.60662117896571,3,0,0
3319.697848476067,1549.4417525969898,521.9311686736564,1422.1567377098181,1402.6260304642865,22,50,16,52.21488517902641,9,7,0
299.5059463305013,1968.5804965284447,428.14878620590025,687.1578680858271,643.8372251400747,28,30,20,51.94920333113646,2,0,0
672.284315019201,1696.8470890617348,1567.6534951591325,1032.2508258426428,185.862386107553,18,20,10,58.63356910923889,7,0,0
2758.095151700928,1432.4652186097258,691.6034265539325,608.9595531381551,543.5130330544988,28,40,12,36.93195621171479,11,11,0
506.73875110926747,1937.1298886051284,1246.1818028148832,448.773824756445,222.02626816463857,25,16,14,21.497333768557812,7,0,0
6093.837547338199,1769.256029483951,1537.969877525606,946.8714588369932,359.4687406403125,20,45,18,41.042517274059286,36,19,0
190.68125222583993,1976.5067029586205,391.28986141800357,852.8495942859671,676.2398534615644,12,30,8,57.42573950313746,5,0,0
1862.0948316250613,1002.65680228468,904.6013647665917,1292.2027452974671,1118.4462351903471,25,16,18,40.30784482818717,8,0,0
4994.4473799952275,1997.1035202860842,1665.535628145102,1427.601423672059,896.0061214911353,22,20,12,58.13100255631398,24,0,0
4321.322898849243,1999.725486336551,1732.9112689877954,1265.932065003421,614.4124155139211,12,16,8,39.5700458719272,52,26,0
1552.164011358696,1516.0831039342324,1257.341746897767,1359.5390583679682,829.8364207952272,16,25,16,33.28066648665798,14,0,0
4564.739404907253,1795.3187037548812,1760.3541523781962,839.3086332438658,455.8765685875074,28,30,10,24.23198144269417,25,0,0
5120.325166351929,1127.9142959303044,1008.1111551939007,1150.236372830177,664.8958198722871,20,16,10,46.87842972871651,23,22,0
1657.48050953736,1453.4086153282078,1295.2156713334573,1107.2925900825849,921.951598763197,22,30,10,59.66017905745788,11,0,0
3604.119599388225,1066.9069465084071,680.7086714029201,1258.0710624399567,459.9689255507132,16,30,12,23.82670635985416,18,18,0
6073.5031764447485,1828.2780786205453,1676.6105504270377,1203.0005138499478,103.62615851681392,25,16,18,43.44022056354529,30,0,0
648.2401561848324,947.2525504833832,359.3836885944092,795.3409609838443,619.111267311524,32,30,18,37.170721114617635,3,0,0
239.06554253309127,797.2442060959828,229.4671819867965,566.9525736824919,308.4102218300177,16,50,14,23.875678907594832,5,1,0
220.66872305448308,1944.9897345416432,1429.9773035379799,494.46843195619095,162.31021827200817,22,25,18,59.23266215143643,4,0,0
1246.5902685550247,1638.4899932399112,454.4463042757503,781.4227332810108,631.3243142869195,28,16,8,32.11615581840515,7,0,0
4862.8162556338075,1817.6018168259945,1011.7036082207286,1257.9593698201227,682.8060909542056,28,50,16,42.959161112460905,16,0,0
5763.6475590694845,1774.551316033475,642.1766491641201,1458.556357427411,810.3256639783691,32,50,10,57.831244267271806,8,5,0
1852.2359010997166,1341.9995243724795,797.8564786610901,907.8214246957409,435.11198181600463,32,40,12,51.08328740640237,7,0,0
200.92093629479075,1660.9105457217718,991.7057479908118,1296.41357254707,521.7459130586627,18,25,20,37.53747282482638,2,0,0
2698.5193410005536,1104.1878368830194,782.3965458115458,1302.314326158729,623.2407436593451,18,45,10,52.00332202312235,18,3,0
21.87819869647495,1441.5194356938696,1078.5929151628234,853.8036296999207,355.6459024769613,16,35,18,44.69392449323461,1,0,0
1597.8478877116734,1038.1813391859387,563.0830980001299,1472.119488964715,1425.8751813120796,18,30,8,23.714094258586687,11,0,0
2380.876838427309,1939.9253983804883,1705.8778623770004,1330.9563933971613,785.1543102740625,8,20,14,30.46067631429462,59,29,0
540.3735975655696,755.8039511938797,617.3055331388815,832.743018214247,277.81024224169664,20,25,20,43.28734913256474,6,0,0
737.6061281545657,1941.4548025230893,1530.4848400123103,1119.6659267524412,756.6392619986501,12,50,18,59.8959501752477,15,0,0
837.5736817614246,1758.3835306180292,768.154296277356,769.5740476375349,550.4631976858032,25,50,12,59.837450853674845,6,0,0
1660.869285201688,1301.5819031720298,963.9922495720461,590.4073851376586,122.05600126357706,28,40,20,59.58842911886236,14,0,0
5016.483966035458,1798.1517689559992,1320.977499145176,1452.6206669343765,1169.9744972252188,16,45,18,58.74443619518115,33,10,0
77.37957794368896,644.0357313975238,484.9020576601216,1430.460824042029,1257.1595231589497,18,40,16,40.05696283265383,1,0,0
4795.267800706653,1675.3399558307435,1142.6001413587744,955.5609364017182,502.8775613342406,32,30,16,37.47532879993986,17,1,0
1712.5112066571126,1485.4913597191298,1344.020838877296,996.3952162758397,323.5142090186635,22,45,20,46.58500086982204,12,0,0
3678.35185168132,1406.8441515944398,1277.2341596206804,1311.0200586156388,1243.3039924693196,14,45,20,33.11729991934293,36,10,0
1288.1263279698978,1834.8236082810997,410.7102139234143,1227.4487458702758,290.9069116988258,14,20,18,53.72301570246472,9,9,0
4013.767219719167,1719.0761792099831,723.3139683706994,1105.7411257265894,520.3783091739951,20,25,14,21.041589435849943,17,13,0
1028.7962654486914,1105.218632748821,466.7822271429968,529.9303612846237,461.9928259678938,32,16,16,25.739318595663256,6,3,1
4222.280378362599,1207.4104339528676,1076.4980102253166,879.2981123536538,529.8265179655691,20,40,8,20.87033492673646,26,15,0
2457.2547156143296,1166.770560882162,785.8083139311925,1332.587637421101,112.47418936683997,20,25,18,22.018570234796364,15,0,0
3292.7766899551257,1444.4194701247725,1421.4486767981202,1491.6649877915963,1240.571507957226,18,35,14,39.348442699375795,22,0,0
5887.903914561508,1271.4103274728125,1206.285718377455,1113.1073715008292,1090.4871501899336,32,40,12,26.333549791736953,18,0,0
7671.148700141177,1805.842707969912,986.7756995548067,1341.0816470295845,342.20271819672587,25,40,16,24.98352943249781,19,11,0
9847.599953525467,1562.2623368741602,1496.568110334999,1362.5604343268694,1000.9303040767777,25,35,18,40.40817833834657,28,11,0
3849.3132827117333,1901.7033160881176,1582.3639956000693,937.9884517805555,478.187003159051,18,50,14,29.187848787464596,40,1,0
2252.03078824382,1401.1600281556773,941.6439534525167,983.7504687002054,748.7580149113975,18,25,12,44.06541756880688,22,2,0
2987.4984114629906,894.3120484553751,798.4653930675923,1250.2342682362446,922.1193976810999,18,20,20,50.044785302033596,18,8,0
8283.937698652899,1791.2629258007073,1706.1289383408384,1050.4480235663618,623.1663936432295,25,35,12,45.46810398244796,32,13,0
7114.039065577896,1724.7456458346742,1303.39278891175,1361.532004525241,916.2114048159236,22,50,16,51.215056519505424,27,8,0
3721.095018135555,1937.3752940895845,1467.73877001621,1280.626694925261,887.7318707735293,18,50,12,57.068136813063106,29,0,0
2536.0500627342217,1786.3701717413282,1441.389826308732,760.2988718156248,361.21053652362565,25,50,16,46.94211878941739,19,0,0
2895.8446861202474,1432.099483581689,555.0164414275848,1367.305010665583,739.0438522791233,20,35,8,53.973340853970306,11,6,0
548.2703777524347,1003.6323909305869,619.2847885878945,485.4770298751347,315.03100387904703,20,30,18,40.886391468250636,11,0,0
111.87491721033523,1793.8333137773473,130.3097675678415,1093.2999066348302,589.9091996617822,8,35,8,30.55964402879184,3,2,0
1386.3986217612155,1992.1319130543607,499.5295063503603,784.5236817127989,390.7391968958851,28,40,8,50.8319187919642,7,1,0
6391.080026617814,1666.4858427191703,1299.6742637338673,1090.8044676730294,462.30928995407146,28,35,10,39.398249342758376,22,4,0
207.07347016033518,1132.8445293441605,523.7072407490756,1217.051723218712,416.20649671716666,20,30,12,35.86650715560249,2,0,0
45.73446712996343,1641.2127471163756,1189.6165249970666,1363.899371032732,493.94989066292777,22,40,10,36.037865131977746,1,0,0
4356.968723724437,1259.71930314574,759.0821049108532,1113.4014254312112,530.6320312590228,32,25,10,33.680694770186236,11,3,0
2190.5478905725863,1987.8213710634188,1845.2833050019165,701.7867954281763,207.6967731812722,12,50,18,21.602220179351992,56,15,0
2706.748033652236,1795.4993286260333,1667.0497211155896,1318.6851079185433,465.7413023239737,28,40,16,31.09500741826214,9,0,0
2772.0414086616574,1173.5390591695343,661.321773023721,841.5272955543912,503.4668513828525,25,30,20,46.04849713598806,11,9,0
4973.300012950103,1732.5634235457333,1652.0073085467743,997.0174246214341,257.0711751334143,28,50,10,24.28118483928297,21,0,0
1424.2447045901629,1589.9741185811356,1229.7244899375846,631.6357216228652,327.8162712019682,22,35,10,28.822758567561774,16,0,0
3217.4733273589504,1678.4663527991577,1028.6960993669136,1166.3915616660315,820.4851936991352,22,20,12,41.84276301187414,19,0,0
3930.7727018156756,1855.4993377527787,1003.8906332750599,1423.0545059069555,1182.9573852614383,18,20,8,52.481703286382846,24,4,0
616.7268336077096,1679.2319248237575,886.0573303687306,620.4915282547265,364.77122187663196,8,40,20,42.59907295024783,29,24,0
9925.626025382195,1611.6089246438914,1182.6845083520004,1391.4075902452137,1066.2060711150443,25,16,12,31.26494581684813,22,21,0
1159.368799010418,1717.5696146075638,1032.7149988750734,457.42464630448796,151.48021187091828,18,50,8,59.62378380576581,24,6,0
870.4260654489788,1939.0147443581834,1412.1464218041613,776.4292842434714,496.8176571028553,18,20,20,40.59396688717409,12,0,0
722.3955244013395,696.0449848162239,217.39556382275356,1311.9477692595815,1088.5656751189758,18,35,16,43.55401548157417,3,3,0
5008.355856091032,1150.6137844332254,657.8025711409567,1466.681089307384,681.7318868844515,20,30,10,26.87917171411229,15,13,0
1461.2622450945316,1846.4750584231956,1423.1542023620077,1381.5465504623435,908.3821008626112,14,35,18,20.691280772978907,17,0,0
50.0670433078789,1816.4379648124705,1570.1734689271293,978.0424300300523,402.9482967216819,20,30,18,39.26361189392502,1,0,0
5305.655408917203,1466.4996134440419,1269.3521544714101,1295.2957498090545,868.9531444907213,16,25,12,47.433969713056506,33,21,0
3661.3715823307457,1855.0037455809536,735.0229589557356,1311.8039512653318,468.69430173033317,32,30,14,56.13668461604081,9,0,0
1330.825809143983,961.2605927843276,849.8492814888972,1278.665795381581,912.320942119902,18,30,14,45.234813830603784,11,0,0
3111.5845570633533,1434.4417403079526,706.2461044349915,1124.80687888786,1076.3795853036797,18,35,10,33.66018836151035,17,11,0
2133.532223859403,1439.6778361227123,1337.2577378742671,844.7679529457009,303.31506142622544,14,35,16,58.78692431589665,36,9,0
3322.8957006343244,1977.658171157204,1409.3226053814915,1163.549851525921,326.55694096671266,28,35,8,42.795452347811604,12,0,0
1699.6021647292498,1612.4343403084404,770.1287596030119,1356.5571924999608,511.9594455782255,25,35,18,58.67565317434267,7,0,0
3012.3781134430783,1348.2888627945454,708.404985714382,1295.114234604561,532.5614115161,20,30,10,38.26348648671459,16,3,0
1927.834409189441,1376.5303678180558,701.2075597473599,965.0519688915231,867.7580613019994,25,50,16,35.65713193679504,11,0,0
1116.7558339117033,1520.9729990259243,1424.6094945225605,1456.9878777809993,1022.1867968481525,20,25,14,57.29102506797143,7,0,0
2935.720697918824,1069.6436472575642,780.6794719989064,1353.177118311995,426.6525056542106,22,30,20,40.154051873220965,15,0,0
1969.7987200500927,1536.019627901366,674.8092318657099,1335.3362403962933,1177.2214673443234,25,40,18,28.175601196717814,8,0,0
1995.534804838221,1392.1076134358427,376.5505178374498,959.3318583962737,525.7747895727691,28,16,20,50.234256999496836,5,5,0
1277.109550463522,1980.3229136583575,1424.9083463254199,976.2690421395391,250.9271358329212,18,45,20,36.854377389434276,13,0,0
2140.4051818518456,1834.5458115535218,1094.0281852949201,533.7563945359793,318.47943307112246,28,50,8,28.361304662054707,18,0,0
2852.367909692712,1808.3998841241182,1026.0463175276518,1038.4054396340448,505.62176530169535,16,16,8,56.51603071352038,25,12,0
7689.107817235803,1373.7283685474797,1225.4731376316993,1188.8942773844424,1024.1965773456122,22,35,12,24.48000394844279,27,19,0
1064.6067814839805,1338.2156125633885,956.2245598278814,558.5389680553026,426.49851020140505,22,25,8,25.154847747507603,14,0,0
8830.655470175287,1858.4533128188805,1437.5521861151803,1261.4460136464365,432.20343232192664,22,25,16,22.775966372491858,32,18,0
787.0245408017761,1473.946658912106,1138.9341205915168,1246.388942468297,1219.1019297861833,22,45,16,50.18145610402344,5,0,0
3824.236093633752,1642.3059596689243,870.5314255489761,1350.5420865139322,137.51271989302182,28,50,16,40.756790091876525,12,0,0
944.4507979726399,1928.4917668083187,826.68470484614,1214.1222384846672,1020.0998571097135,14,40,16,57.481538090643525,13,0,0
7497.385634415938,1158.0000130161777,700.5338610325849,1377.019596904924,1350.700073465899,32,50,18,42.35254295753748,10,8,0
1064.6398710198146,1797.8572529765827,1263.7736803974567,1132.724107910288,660.9861026612406,12,45,14,55.58380020390775,21,0,0
692.1449948143097,740.6872096456663,443.15976741148154,1367.405160742833,895.4449444981819,16,25,8,39.320133062554376,7,0,0
1799.5764342862956,1447.9665602630735,1183.18818982197,856.1348635612779,639.7614877067671,12,16,18,36.328210854912825,35,16,0
656.4993268942914,544.5318251384483,243.01516485751083,1310.6728499821108,715.304987314405,14,40,16,24.524802442841434,6,2,0
2600.792591103302,1617.2337966761584,783.8895834623588,1483.6404779201564,262.0116184941354,28,20,12,55.26841190799076,8,0,0
1121.8006855552915,678.6180165959626,490.2950452194539,1148.326678175615,352.8174037879145,22,25,16,45.04324075598471,7,0,0
988.3010266313023,1310.1144293148357,1280.2974271193168,636.4666670860946,370.16195228200047,16,45,18,22.576811080694274,20,0,0
5048.552500101411,1886.724649786833,1285.8334337647445,977.996162809768,673.3097312421305,20,25,10,29.11200333011436,31,14,0
2376.5676728393873,1687.6033023042903,1485.6059554109029,1383.0226884014369,1340.6173787819434,14,16,8,45.76102290347354,28,0,0
1390.6146287022332,1914.4050050994788,1354.0929755957618,1122.3421160437347,437.16491718892047,12,40,14,52.888784634274735,28,0,0
1840.169263544048,1803.5735954021109,724.9388763696176,1357.2227919526908,363.2011762220022,18,30,16,35.20713506846201,14,0,0
5092.162480036694,1506.6647707445077,819.2340150095849,1117.6430553170758,653.9246625649755,28,40,10,26.227782094188253,14,5,0
1853.934704503978,1760.8508787160745,1275.4746469612476,675.7963966983108,481.33694214426896,20,30,10,49.27629378522674,25,0,0
3903.1452440182616,1985.8520339766756,730.5139101031224,1453.141722654064,1412.1210098157385,22,45,8,39.577532178086585,15,3,0
3348.1703434811234,1527.5884529049747,745.7002568967223,1397.574073426635,1255.035920862467,18,45,18,32.39661588739212,18,6,0
1220.6230193296271,761.7538842515561,547.9511998553546,1179.3669711461553,176.80505669411505,22,25,10,36.283169478530056,7,0,0
1199.845219454781,1810.6851558741978,1605.7582391837332,868.4975044958801,155.8537985428454,14,16,8,56.18694836555688,24,0,0
4820.329910884237,1376.7660250349788,1034.8425422668893,1396.242641206303,721.8943531957455,14,45,10,41.65115576814166,28,28,0
1440.4644700642443,754.9207599442664,444.3000446374691,1371.5924821881451,1261.2833500645022,32,25,14,48.611303591763104,4,0,0
276.45051511081346,373.01043887625565,167.41394399332864,1331.131048290566,1227.778594727976,20,50,16,28.356373551376688,2,0,0
5979.207264995218,1458.4355423123654,1151.9831013523687,1300.237786048517,1180.377598059343,16,25,8,37.33281822852139,30,30,0
408.94327947520225,1523.9110589932325,415.0839468878093,605.2620453171833,286.9726761174383,18,20,10,38.51578993182432,7,0,0
1195.0111025853603,1341.7642069360913,464.65745891434045,1453.242705627015,653.0603978567734,25,35,20,55.44287828452827,5,0,0
3269.782960689013,1517.467271093155,1497.0407102909487,1316.5771515118468,514.3238084966393,28,20,18,56.960524149885565,11,0,0
2198.6756774898877,1970.7652601812072,763.0689085875713,693.080241974218,666.8153030814909,20,40,20,27.43796625436783,18,9,0
4417.452269696878,1903.6560812835892,1697.758193874744,1215.7883672760647,1063.8539403920631,28,45,14,55.06438262800862,16,0,0
8308.745907556488,1626.8157790364082,1234.7404610376802,1478.1617776375808,855.5921023853223,28,45,10,54.91329694600924,20,4,0
929.0274818951125,1775.913472852291,331.2960265495844,981.5503367276926,529.961784045649,22,30,20,27.033287045358282,6,1,0
1869.1769152199226,1188.2254467636224,857.0430449976486,1414.371175446786,205.73933661507414,25,30,20,38.663324061940564,7,0,0
5382.881674639047,1028.0624550355296,1006.9289990417004,1224.0429582719296,234.77640481173586,20,35,14,22.718567002936023,24,13,0
1952.095813661083,1749.180675347219,876.3588263633699,1341.5341220071768,302.61704945539145,25,16,8,20.651255436730168,8,0,0
2988.007346184913,1975.7370013838204,1690.234349964128,1340.2562034590792,1312.5070838605031,14,45,16,58.73448275230377,37,0,0
59.49313170112902,1675.7716770407296,1233.9268750793076,816.5957592664905,537.302694922929,32,16,12,44.890846708467244,1,0,0
1096.7276373071272,545.1861537327386,216.77010382699203,1426.8597805060635,446.32478398496835,28,40,20,54.58785148709304,2,2,0
5781.739567928636,1519.4519903872156,1500.608232159597,1470.7080813605683,939.7939504745237,14,35,16,51.42175048344658,41,24,0
4322.845790402026,1289.3628823339798,1177.0460451655904,1452.8707913858123,1009.8532175538336,12,40,18,30.129629121888627,35,30,0
1313.5491069922962,1517.0025487097114,323.34615183818846,1497.6210173647207,201.84384746076802,20,35,18,28.289341052971345,7,0,0
419.94455773289303,1323.3552945445028,1076.742376163313,502.7720312730891,172.41753777330248,22,50,12,23.21511484280506,6,0,0
957.1680662048047,1904.179914626872,901.0465952184466,1491.0336270402124,916.8825265659633,22,16,12,44.573799435922474,5,0,0
907.6567328987771,1854.1169861322878,467.6764506550167,979.989223095865,388.70208605403445,28,45,18,22.286313095806886,4,0,0
813.4912296626846,1491.563040162992,470.42651866363127,1338.3738848583464,888.7524478809354,10,30,12,47.65440104354985,13,6,0
1489.2942184772019,837.4122113257499,516.7321163666602,1051.9129589076215,343.6923966901332,25,50,20,26.60334320435899,8,0,0
4562.474378375647,1899.26114226557,1430.6550574022672,1435.768027022006,1411.026726121119,22,25,8,45.72247662229188,21,0,0
2880.573725851789,1909.1090371903206,1899.2212535346569,1173.8009070036217,1060.9756007471283,10,35,18,30.907603324744613,61,17,0
2383.595295334631,1595.8372841154558,1053.8638108242467,967.3989660256314,336.23579052407837,25,20,16,52.1191244610975,14,0,0
5600.036068643761,1176.3879452397011,983.1692291234353,1340.2724973835739,797.91636387608,20,40,12,42.9759560436865,22,12,0
6957.609130688141,1906.6356315862201,1852.981661915927,1182.870578308743,464.2450261936382,32,50,12,34.92462600607929,19,0,0
2444.088501886546,1288.0656978697507,1257.498607782636,1182.2477095207867,707.4552293227827,12,20,18,57.92521222414374,36,12,0
4049.0099405035535,1371.4245236523282,767.6367367867998,1298.0473133144535,176.90819844455675,20,40,18,58.17609561640517,16,10,0
2094.3377538557074,1673.241420857687,970.2936781393335,1229.081410227739,196.97839050981887,32,16,12,22.72582338456653,6,0,0
695.0413383385065,1486.2336810510474,1079.413299336878,1309.446434625567,352.92518970036576,14,50,18,36.30750654122026,9,0,0
2777.15463494531,1859.585916068333,1651.7349694932934,612.1370998015665,443.86509475520035,14,30,14,37.27182885338471,46,41,0
1005.7739201703549,1307.5188160669627,1093.3915388839036,1164.006764990414,722.959339733272,14,30,20,52.152929056568574,15,0,0
7462.448826695212,1816.5454918149135,1575.312004783238,1044.8811275976934,463.45306986952556,22,45,12,52.084250574258036,33,18,0
4001.09900496121,1410.5277613743185,1324.6124055813918,1411.9541518830088,658.9807719437936,25,25,8,27.36664541089713,15,0,0
3857.7898784002477,1471.012119025298,894.1575305242261,1124.4328853121274,970.76720131242,18,50,14,23.19587970808868,22,12,0
6482.553481430746,1028.5596145683844,898.7709251093794,1298.2098267359831,143.9343605556428,25,16,12,31.190410049375252,17,15,0
1303.2187973798898,1554.7624735682014,1445.8899503734594,1127.2011683575806,246.60410974733006,18,30,20,48.760402920527596,12,0,0
1983.6407242635253,1896.7255920322734,1847.7831481407302,714.6397162905901,285.4757540229992,25,35,16,48.05362974784533,16,0,0
483.7094078475668,1013.6469979204006,145.0747791993452,1209.0921342202428,449.20073930162755,28,35,12,46.40926256421941,1,1,0
5034.923894325084,1866.8619031549135,973.5237433986226,1233.3458315296175,408.75077171262296,18,16,12,31.740617780661854,24,19,0
2787.810130685936,1886.5745169803604,799.3797049914406,1302.1270199390876,854.358927948889,14,20,16,48.816825861341506,21,15,0
710.8218011140725,1135.0410597581686,933.9279824043359,607.306010718731,178.71735460040458,28,25,16,23.89708219235063,6,0,0
1052.3563655478224,1596.4871510031824,1185.2849217215426,616.6964685951317,111.14261280194621,32,35,20,53.105253109867554,7,0,0
731.9988732662033,670.3501772827306,353.06598351439584,1094.9239418534921,824.1287723668389,28,30,18,41.361549474917226,3,0,0
512.4608575610803,1845.0814374361098,664.4513432963872,1104.7784589228622,885.1284357435612,28,30,12,55.244272290318136,2,0,0
527.0939073745748,394.7854847245957,245.28746699113017,1366.244937287202,946.0017888043433,22,40,20,58.147046866311854,3,0,0
335.032133471379,1203.2887079267773,842.8220640634382,1051.3678083049185,935.1376702973795,25,16,16,35.20249072453527,2,0,0
825.7606355405588,1349.2634806665335,248.42669311113409,1093.174551129715,873.1116107328544,20,40,14,27.530905759683613,5,1,0
5034.261400868346,1937.779775918219,1506.439894301803,1301.5487018498338,1104.254252327783,20,50,16,20.96130083212925,31,0,0
623.953714950803,1886.4893143805853,1293.356169897104,969.7790553427274,704.1069212323814,22,35,8,32.570087116141174,5,0,0
5075.7506153072745,1927.057265256444,1594.1875044839214,1186.5805936870493,311.46171735905443,25,20,20,41.36356280335819,24,0,0
