MEd,beff,bw,h,hf,cnom,fck,fi,n1,d,As1,ro1,As2,ro2,n2,Mcr,MRd,Wk,Cost
1550.0,900.0,800.0,500.0,100.0,30,35,8,26,466.0,1306.902543893354,0.0031875671802276927,0,0,0,149.90807,255.6282,2.2817435,255.9691992118408
1550.0,900.0,800.0,500.0,100.0,30,35,8,27,466.0,1357.1680263507906,0.0033101659179287576,0,0,0,151.80646,265.25327,2.1754174,257.9295530276808
1550.0,900.0,800.0,500.0,100.0,30,35,10,1,465.0,78.53981633974483,0.00019156052765791423,0,0,0,87.98494,15.810828,200.54865,208.06305283725
1550.0,900.0,800.0,500.0,100.0,30,35,10,2,465.0,157.07963267948966,0.00038312105531582846,0,0,0,98.3025,31.019295,65.22182,211.1261056745001
1550.0,900.0,800.0,500.0,100.0,30,35,10,3,465.0,235.61944901923448,0.0005746815829737426,0,0,0,104.928665,46.24317,33.805676,214.18915851175012
1550.0,900.0,800.0,500.0,100.0,30,35,10,4,465.0,314.1592653589793,0.0007662421106316569,0,0,0,110.54735,61.456493,21.562763,217.25221134900016
1550.0,900.0,800.0,500.0,100.0,30,35,10,5,465.0,392.6990816987241,0.000957802638289571,0,0,0,115.91229,76.62628,15.317208,220.31526418625026
1550.0,900.0,800.0,500.0,100.0,30,35,10,6,465.0,471.23889803846896,0.0011493631659474852,0,0,0,120.559654,91.76148,11.60783,223.37831702350027
1550.0,900.0,800.0,500.0,100.0,30,35,10,7,465.0,549.7787143782137,0.0013409236936053994,0,0,0,124.90039,106.98922,9.151004,226.4413698607503
1550.0,900.0,800.0,500.0,100.0,30,35,10,8,465.0,628.3185307179587,0.0015324842212633139,0,0,0,128.79353,122.36336,7.4403343,229.50442269800038
1550.0,900.0,800.0,500.0,100.0,30,35,10,9,465.0,706.8583470577034,0.0017240447489212279,0,0,0,132.31409,137.70395,6.2006307,232.56747553525042
1550.0,900.0,800.0,500.0,100.0,30,35,10,10,465.0,785.3981633974482,0.001915605276579142,0,0,0,135.77037,153.0505,5.2667613,235.63052837250046
1550.0,900.0,800.0,500.0,100.0,30,35,10,11,465.0,863.9379797371931,0.0021071658042370565,0,0,0,139.07193,168.40149,4.5475984,238.6935812097505
1550.0,900.0,800.0,500.0,100.0,30,35,10,12,465.0,942.4777960769379,0.0022987263318949703,0,0,0,141.83876,183.79605,3.9794984,241.75663404700057
1550.0,900.0,800.0,500.0,100.0,30,35,10,13,465.0,1021.0176124166827,0.0024902868595528846,0,0,0,143.8941,199.2176,3.5255024,244.81968688425061
1550.0,900.0,800.0,500.0,100.0,30,35,10,14,465.0,1099.5574287564275,0.002681847387210799,0,0,0,145.85223,214.64699,3.1600163,247.88273972150063
1550.0,900.0,800.0,500.0,100.0,30,35,10,15,465.0,1178.0972450961724,0.002873407914868713,0,0,0,147.62251,229.9375,2.8628044,250.94579255875072
1550.0,900.0,800.0,500.0,100.0,30,35,10,16,465.0,1256.6370614359173,0.0030649684425266277,0,0,0,149.53403,245.03954,2.6106043,254.00884539600077
1550.0,900.0,800.0,500.0,100.0,30,35,10,17,465.0,1335.176877775662,0.0032565289701845415,0,0,0,151.73112,260.0288,2.399221,257.0718982332508
1550.0,900.0,800.0,500.0,100.0,30,35,10,18,465.0,1413.7166941154069,0.0034480894978424557,0,0,0,154.50507,275.00003,2.216753,260.13495107050085
1550.0,900.0,800.0,500.0,100.0,30,35,10,19,465.0,1492.2565104551518,0.0036396500255003704,0,0,0,157.34445,289.95407,2.060589,263.19800390775094
1550.0,900.0,800.0,500.0,100.0,30,35,10,20,465.0,1570.7963267948965,0.003831210553158284,0,0,0,160.1762,304.85458,1.9276614,266.26105674500093
1550.0,900.0,800.0,500.0,100.0,30,35,10,21,465.0,1649.3361431346414,0.004022771080816199,0,0,0,163.03494,319.5197,1.8107905,269.324109582251
1550.0,900.0,800.0,500.0,100.0,30,35,10,22,465.0,1727.8759594743863,0.004214331608474113,0,0,0,165.52762,334.159,1.7059617,272.387162419501
1550.0,900.0,800.0,500.0,100.0,30,35,10,23,465.0,1806.415775814131,0.0044058921361320265,0,0,0,168.02818,348.77362,1.6117878,275.4502152567511
1550.0,900.0,800.0,500.0,100.0,30,35,10,24,465.0,1884.9555921538758,0.004597452663789941,0,0,0,170.4475,363.36478,1.5265051,278.51326809400115
1550.0,900.0,800.0,500.0,100.0,30,35,10,25,465.0,1963.4954084936207,0.004789013191447856,0,0,0,172.58829,377.93362,1.4483515,281.5763209312512
1550.0,900.0,800.0,500.0,100.0,30,35,12,1,464.0,113.09733552923255,0.00027584715982739645,0,0,0,93.633804,22.44517,132.00002,209.41079608564007
1550.0,900.0,800.0,500.0,100.0,30,35,12,2,464.0,226.1946710584651,0.0005516943196547929,0,0,0,104.977104,44.115086,42.79484,213.82159217128014
1550.0,900.0,800.0,500.0,100.0,30,35,12,3,464.0,339.29200658769764,0.0008275414794821894,0,0,0,113.03105,65.750755,22.069952,218.2323882569202
1550.0,900.0,800.0,500.0,100.0,30,35,12,4,464.0,452.3893421169302,0.0011033886393095858,0,0,0,120.70335,87.38191,14.046843,222.64318434256026
1550.0,900.0,800.0,500.0,100.0,30,35,12,5,464.0,565.4866776461628,0.0013792357991369824,0,0,0,127.152,109.098145,9.895746,227.05398042820036
1550.0,900.0,800.0,500.0,100.0,30,35,12,6,464.0,678.5840131753953,0.0016550829589643788,0,0,0,132.68672,131.07344,7.4550295,231.4647765138404
1550.0,900.0,800.0,500.0,100.0,30,35,12,7,464.0,791.6813487046279,0.0019309301187917754,0,0,0,137.50487,153.05846,5.849024,235.8755725994805
1550.0,900.0,800.0,500.0,100.0,30,35,12,8,464.0,904.7786842338604,0.0022067772786191716,0,0,0,141.85655,175.06224,4.740915,240.28636868512052
1550.0,900.0,800.0,500.0,100.0,30,35,12,9,464.0,1017.8760197630929,0.0024826244384465682,0,0,0,145.4893,197.08218,3.9413593,244.6971647707606
1550.0,900.0,800.0,500.0,100.0,30,35,12,10,464.0,1130.9733552923256,0.002758471598273965,0,0,0,148.86719,219.08643,3.340583,249.10796085640067
1550.0,900.0,800.0,500.0,100.0,30,35,12,11,464.0,1244.0706908215582,0.0030343187581013615,0,0,0,151.86931,241.05887,2.8838727,253.51875694204077
1550.0,900.0,800.0,500.0,100.0,30,35,12,12,464.0,1357.1680263507906,0.0033101659179287576,0,0,0,154.06668,262.9337,2.5373125,257.9295530276808
1550.0,900.0,800.0,500.0,100.0,30,35,12,13,464.0,1470.2653618800232,0.0035860130777561543,0,0,0,156.76271,284.61212,2.2629232,262.3403491133209
1550.0,900.0,800.0,500.0,100.0,30,35,12,14,464.0,1583.3626974092558,0.003861860237583551,0,0,0,159.96323,306.16232,2.0416024,266.75114519896096
1550.0,900.0,800.0,500.0,100.0,30,35,12,15,464.0,1696.4600329384882,0.004137707397410947,0,0,0,163.46884,327.44916,1.8563876,271.161941284601
1550.0,900.0,800.0,500.0,100.0,30,35,12,16,464.0,1809.5573684677208,0.004413554557238343,0,0,0,167.0932,348.4458,1.7025453,275.5727373702411
1550.0,900.0,800.0,500.0,100.0,30,35,12,17,464.0,1922.6547039969535,0.00468940171706574,0,0,0,170.68222,369.3938,1.5701216,279.9835334558812
1550.0,900.0,800.0,500.0,100.0,30,35,12,18,464.0,2035.7520395261859,0.0049652488768931365,0,0,0,174.28415,390.29623,1.4582634,284.39432954152124
1550.0,900.0,800.0,500.0,100.0,30,35,12,19,464.0,2148.8493750554185,0.005241096036720533,0,0,0,177.80109,411.15564,1.3601817,288.80512562716126
1550.0,900.0,800.0,500.0,100.0,30,35,12,20,464.0,2261.946710584651,0.00551694319654793,0,0,0,181.29158,431.97467,1.273522,293.21592171280133
1550.0,900.0,800.0,500.0,100.0,30,35,12,21,464.0,2375.0440461138837,0.005792790356375326,0,0,0,184.63509,452.75482,1.1963214,297.62671779844146
1550.0,900.0,800.0,500.0,100.0,30,35,12,22,464.0,2488.1413816431163,0.006068637516202723,0,0,0,187.9061,473.38333,1.1267337,302.03751388408153
1550.0,900.0,800.0,500.0,100.0,30,35,12,23,464.0,2601.2387171723485,0.006344484676030118,0,0,0,190.92134,493.69064,1.0639971,306.4483099697216
1550.0,900.0,800.0,500.0,100.0,30,35,14,1,463.0,153.93804002589985,0.00037545863420951185,0,0,0,99.339386,30.206192,92.46773,211.0035835610101
1550.0,900.0,800.0,500.0,100.0,30,35,14,2,463.0,307.8760800517997,0.0007509172684190237,0,0,0,112.57648,59.40924,29.553453,217.00716712202018
1550.0,900.0,800.0,500.0,100.0,30,35,14,3,463.0,461.8141200776996,0.0011263759026285357,0,0,0,122.55606,88.50352,15.211263,223.0107506830303
1550.0,900.0,800.0,500.0,100.0,30,35,14,4,463.0,615.7521601035994,0.0015018345368380474,0,0,0,131.16634,117.92885,9.607938,229.01433424404036
1550.0,900.0,800.0,500.0,100.0,30,35,14,5,463.0,769.6902001294993,0.0018772931710475593,0,0,0,137.8059,147.62843,6.7335205,235.01791780505044
1550.0,900.0,800.0,500.0,100.0,30,35,14,6,463.0,923.6282401553992,0.0022527518052570714,0,0,0,143.00221,177.34521,5.0500045,241.02150136606053
1550.0,900.0,800.0,500.0,100.0,30,35,14,7,463.0,1077.5662801812991,0.002628210439466583,0,0,0,147.65962,207.09143,3.9622598,247.02508492707068
1550.0,900.0,800.0,500.0,100.0,30,35,14,8,463.0,1231.5043202071988,0.0030036690736760948,0,0,0,152.15344,236.86293,3.206336,253.02866848808077
1550.0,900.0,800.0,500.0,100.0,30,35,14,9,463.0,1385.4423602330987,0.0033791277078856065,0,0,0,156.54817,266.6565,2.6586657,259.03225204909086
1550.0,900.0,800.0,500.0,100.0,30,35,14,10,463.0,1539.3804002589986,0.0037545863420951186,0,0,0,160.96428,296.3606,2.2669396,265.03583561010095
1550.0,900.0,800.0,500.0,100.0,30,35,14,11,463.0,1693.3184402848985,0.00413004497630463,0,0,0,165.11037,325.65906,1.9786097,271.03941917111104
1550.0,900.0,800.0,500.0,100.0,30,35,14,12,463.0,1847.2564803107985,0.004505503610514143,0,0,0,169.31133,354.55466,1.7536496,277.0430027321211
1550.0,900.0,800.0,500.0,100.0,30,35,14,13,463.0,2001.1945203366981,0.004880962244723654,0,0,0,173.72897,382.92465,1.5712155,283.0465862931312
1550.0,900.0,800.0,500.0,100.0,30,35,14,14,463.0,2155.1325603625983,0.005256420878933166,0,0,0,178.37463,411.24823,1.4225549,289.05016985414136
1550.0,900.0,800.0,500.0,100.0,30,35,14,15,463.0,2309.070600388498,0.005631879513142678,0,0,0,182.94588,439.49658,1.2973394,295.0537534151514
1550.0,900.0,800.0,500.0,100.0,30,35,14,16,463.0,2463.0086404143976,0.0060073381473521896,0,0,0,187.35478,467.67505,1.1922349,301.05733697616154
1550.0,900.0,800.0,500.0,100.0,30,35,14,17,463.0,2616.9466804402978,0.006382796781561702,0,0,0,191.17706,495.0813,1.1028408,307.06092053717157
1550.0,900.0,800.0,500.0,100.0,30,35,14,18,463.0,2770.8847204661975,0.006758255415771213,0,0,0,194.67934,522.2803,1.0247831,313.06450409818166
1550.0,900.0,800.0,500.0,100.0,30,35,14,19,463.0,2924.8227604920976,0.0071337140499807255,0,0,0,198.30917,549.38257,0.9558759,319.0680876591918
1550.0,900.0,800.0,500.0,100.0,30,35,14,20,463.0,3078.7608005179973,0.007509172684190237,0,0,0,201.87393,575.69525,0.8957491,325.0716712202019
1550.0,900.0,800.0,500.0,100.0,30,35,14,21,463.0,3232.698840543897,0.007884631318399749,0,0,0,205.26193,601.8115,0.84267014,331.075254781212
1550.0,900.0,800.0,500.0,100.0,30,35,14,22,463.0,3386.636880569797,0.00826008995260926,0,0,0,208.76276,628.44995,0.7951579,337.07883834222207
1550.0,900.0,800.0,500.0,100.0,30,35,16,1,462.0,201.06192982974676,0.0004903949508042604,0,0,0,104.523415,39.05285,67.217514,212.8414152633601
1550.0,900.0,800.0,500.0,100.0,30,35,16,2,462.0,402.1238596594935,0.0009807899016085208,0,0,0,120.4011,76.97632,21.285439,220.68283052672024
1550.0,900.0,800.0,500.0,100.0,30,35,16,3,462.0,603.1857894892403,0.0014711848524127811,0,0,0,132.11795,114.722435,10.876993,228.52424579008036
1550.0,900.0,800.0,500.0,100.0,30,35,16,4,462.0,804.247719318987,0.0019615798032170417,0,0,0,140.59538,153.1975,6.851479,236.3656610534405
1550.0,900.0,800.0,500.0,100.0,30,35,16,5,462.0,1005.3096491487338,0.002451974754021302,0,0,0,146.60284,191.75763,4.7833295,244.2070763168006
1550.0,900.0,800.0,500.0,100.0,30,35,16,6,462.0,1206.3715789784806,0.0029423697048255623,0,0,0,152.46478,230.3576,3.5777502,252.04849158016074
1550.0,900.0,800.0,500.0,100.0,30,35,16,7,462.0,1407.4335088082273,0.0034327646556298226,0,0,0,158.47139,268.9956,2.8019557,259.88990684352086
1550.0,900.0,800.0,500.0,100.0,30,35,16,8,462.0,1608.495438637974,0.003923159606434083,0,0,0,165.09218,307.66663,2.2685294,267.731322106881
1550.0,900.0,800.0,500.0,100.0,30,35,16,9,462.0,1809.5573684677208,0.004413554557238343,0,0,0,171.43481,345.956,1.9094272,275.5727373702411
1550.0,900.0,800.0,500.0,100.0,30,35,16,10,462.0,2010.6192982974676,0.004903949508042604,0,0,0,176.16962,383.38306,1.6460348,283.4141526336012
1550.0,900.0,800.0,500.0,100.0,30,35,16,11,462.0,2211.681228127214,0.005394344458846864,0,0,0,181.46004,420.54947,1.4430892,291.25556789696134
1550.0,900.0,800.0,500.0,100.0,30,35,16,12,462.0,2412.743157956961,0.005884739409651125,0,0,0,186.30177,457.20114,1.2828835,299.0969831603215
1550.0,900.0,800.0,500.0,100.0,30,35,16,13,462.0,2613.805087786708,0.006375134360455385,0,0,0,190.54636,493.30215,1.152523,306.93839842368163
1550.0,900.0,800.0,500.0,100.0,30,35,16,14,462.0,2814.8670176164546,0.006865529311259645,0,0,0,195.22482,528.96643,1.044865,314.7798136870417
1550.0,900.0,800.0,500.0,100.0,30,35,16,15,462.0,3015.928947446201,0.007355924262063905,0,0,0,199.6347,564.45825,0.9555038,322.6212289504018
1550.0,900.0,800.0,500.0,100.0,30,35,16,16,462.0,3216.990877275948,0.007846319212868167,0,0,0,203.53632,598.89526,0.8796366,330.46264421376196
1550.0,900.0,800.0,500.0,100.0,30,35,16,17,462.0,3418.052807105695,0.008336714163672427,0,0,0,207.69518,633.8503,0.8147978,338.3040594771221
1550.0,900.0,800.0,500.0,100.0,30,35,16,18,462.0,3619.1147369354417,0.008827109114476686,0,0,0,212.15334,668.7748,0.75861484,346.1454747404822
1550.0,900.0,800.0,500.0,100.0,30,35,16,19,462.0,3820.176666765188,0.009317504065280946,0,0,0,217.68831,703.58026,0.7090803,353.9868900038423
1550.0,900.0,800.0,500.0,100.0,30,35,16,20,462.0,4021.238596594935,0.009807899016085208,0,0,0,223.49977,738.2727,0.6656615,361.82830526720244
1550.0,900.0,800.0,500.0,100.0,30,35,16,21,462.0,4222.300526424682,0.01029829396688947,0,0,0,228.75597,772.861,0.62699866,369.6697205305626
1550.0,900.0,800.0,500.0,100.0,30,35,20,1,460.0,314.1592653589793,0.0007662421106316569,0,0,0,115.628944,60.115158,38.821636,217.25221134900016
1550.0,900.0,800.0,500.0,100.0,30,35,20,2,460.0,628.3185307179587,0.0015324842212633139,0,0,0,132.7752,118.8251,12.03073,229.50442269800038
1550.0,900.0,800.0,500.0,100.0,30,35,20,3,460.0,942.4777960769379,0.0022987263318949703,0,0,0,145.24495,177.94817,6.1404786,241.75663404700057
1550.0,900.0,800.0,500.0,100.0,30,35,20,4,460.0,1256.6370614359173,0.0030649684425266277,0,0,0,155.69043,237.72467,3.8432777,254.00884539600077
1550.0,900.0,800.0,500.0,100.0,30,35,20,5,460.0,1570.7963267948965,0.003831210553158284,0,0,0,165.83257,297.7283,2.676113,266.26105674500093
1550.0,900.0,800.0,500.0,100.0,30,35,20,6,460.0,1884.9555921538758,0.004597452663789941,0,0,0,175.85857,357.83658,2.0061657,278.51326809400115
1550.0,900.0,800.0,500.0,100.0,30,35,20,7,460.0,2199.114857512855,0.005363694774421598,0,0,0,184.22562,416.78732,1.6011881,290.7654794430013
1550.0,900.0,800.0,500.0,100.0,30,35,20,8,460.0,2513.2741228718346,0.006129936885053255,0,0,0,192.41077,474.1853,1.3272365,303.01769079200153
1550.0,900.0,800.0,500.0,100.0,30,35,20,9,460.0,2827.4333882308138,0.0068961789956849115,0,0,0,200.7395,530.4643,1.1298908,315.2699021410017
1550.0,900.0,800.0,500.0,100.0,30,35,20,10,460.0,3141.592653589793,0.007662421106316568,0,0,0,207.66496,585.79565,0.9803937,327.5221134900019
1550.0,900.0,800.0,500.0,100.0,30,35,20,11,460.0,3455.7519189487725,0.008428663216948226,0,0,0,212.60844,640.4687,0.86226404,339.77432483900213
1550.0,900.0,800.0,500.0,100.0,30,35,20,12,460.0,3769.9111843077517,0.009194905327579881,0,0,0,217.07115,694.9195,0.767821,352.0265361880023
1550.0,900.0,800.0,500.0,100.0,30,35,20,13,460.0,4084.070449666731,0.009961147438211538,0,0,0,222.69075,749.0883,0.69350857,364.27874753700246
1550.0,900.0,800.0,500.0,100.0,30,35,20,14,460.0,4398.22971502571,0.010727389548843195,0,0,0,229.01431,802.69775,0.6328489,376.5309588860026
1550.0,900.0,800.0,500.0,100.0,30,35,20,15,460.0,4712.38898038469,0.011493631659474852,0,0,0,237.37762,853.777,0.5811408,388.7831702350029
1550.0,900.0,800.0,500.0,100.0,30,35,20,16,460.0,5026.548245743669,0.01225987377010651,0,0,0,246.15419,904.29584,0.53633827,401.03538158400306
1550.0,900.0,800.0,500.0,100.0,30,35,20,17,460.0,5340.707511102648,0.013026115880738166,0,0,0,256.54294,954.47064,0.49708587,413.2875929330033
1550.0,900.0,800.0,500.0,100.0,30,35,20,18,460.0,5654.8667764616275,0.013792357991369823,0,0,0,264.30258,1003.92694,0.46259645,425.53980428200344
1550.0,900.0,800.0,500.0,100.0,30,35,20,19,460.0,5969.026041820607,0.014558600102001482,0,0,0,272.22214,1054.1246,0.43242186,437.79201563100366
1550.0,900.0,800.0,500.0,100.0,30,35,25,1,457.5,490.8738521234052,0.001197253297861964,0,0,0,124.9244,92.52136,21.696875,224.14408023281277
1550.0,900.0,800.0,500.0,100.0,30,35,25,2,457.5,981.7477042468104,0.002394506595723928,0,0,0,147.2893,184.95065,6.7477307,243.2881604656256
1550.0,900.0,800.0,500.0,100.0,30,35,25,3,457.5,1472.6215563702156,0.0035917598935858914,0,0,0,161.85585,277.54425,3.432024,262.43224069843836
1550.0,900.0,800.0,500.0,100.0,30,35,25,4,457.5,1963.4954084936207,0.004789013191447856,0,0,0,176.56859,370.85214,2.1455157,281.5763209312512
1550.0,900.0,800.0,500.0,100.0,30,35,25,5,457.5,2454.3692606170257,0.005986266489309819,0,0,0,189.35278,462.63483,1.5206786,300.720401164064
1550.0,900.0,800.0,500.0,100.0,30,35,25,6,457.5,2945.243112740431,0.007183519787171783,0,0,0,202.63089,550.16003,1.1706233,319.86448139687684
1550.0,900.0,800.0,500.0,100.0,30,35,25,7,457.5,3436.116964863836,0.008380773085033747,0,0,0,213.20023,636.78546,0.9471265,339.00856162968955
1550.0,900.0,800.0,500.0,100.0,30,35,25,8,457.5,3926.9908169872415,0.009578026382895712,0,0,0,220.63571,721.4975,0.7914785,358.1526418625024
1550.0,900.0,800.0,500.0,100.0,30,35,25,9,457.5,4417.864669110647,0.010775279680757675,0,0,0,228.95381,801.9793,0.6750812,377.2967220953152
1550.0,900.0,800.0,500.0,100.0,30,35,25,10,457.5,4908.738521234051,0.011972532978619638,0,0,0,238.40898,879.6594,0.5882959,396.44080232812803
1550.0,900.0,800.0,500.0,100.0,30,35,25,11,457.5,5399.612373357457,0.013169786276481603,0,0,0,248.73828,956.3919,0.52169377,415.5848825609408
1550.0,900.0,800.0,500.0,100.0,30,35,25,12,457.5,5890.486225480862,0.014367039574343566,0,0,0,262.25525,1030.9591,0.46784455,434.7289627937536
1550.0,900.0,800.0,500.0,100.0,30,35,25,13,457.5,6381.360077604268,0.01556429287220553,0,0,0,276.7417,1103.9147,0.42272457,453.8730430265664
1550.0,900.0,800.0,500.0,100.0,30,35,25,14,457.5,6872.233929727672,0.016761546170067494,0,0,0,290.54272,1179.887,0.3848535,473.01712325937916
1550.0,900.0,800.0,500.0,100.0,30,35,25,15,457.5,7363.107781851078,0.017958799467929457,0,0,0,303.1302,1246.9604,0.35206243,492.161203492192
1550.0,900.0,800.0,500.0,100.0,30,35,28,1,456.0,615.7521601035994,0.0015018345368380474,0,0,0,131.43532,115.641235,16.147816,229.01433424404036
1550.0,900.0,800.0,500.0,100.0,30,35,28,2,456.0,1231.5043202071988,0.0030036690736760948,0,0,0,154.27333,231.74026,5.0112095,253.02866848808077
1550.0,900.0,800.0,500.0,100.0,30,35,28,3,456.0,1847.2564803107985,0.004505503610514143,0,0,0,172.79367,347.5635,2.5519643,277.0430027321211
1550.0,900.0,800.0,500.0,100.0,30,35,28,4,456.0,2463.0086404143976,0.0060073381473521896,0,0,0,188.59982,461.70312,1.6147405,301.05733697616154
1550.0,900.0,800.0,500.0,100.0,30,35,28,5,456.0,3078.7608005179973,0.007509172684190237,0,0,0,204.05031,571.2413,1.1600661,325.0716712202019
1550.0,900.0,800.0,500.0,100.0,30,35,28,6,456.0,3694.512960621597,0.009011007221028286,0,0,0,215.81593,679.3311,0.8975359,349.08600546424225
1550.0,900.0,800.0,500.0,100.0,30,35,28,7,456.0,4310.2651207251965,0.010512841757866332,0,0,0,228.27336,782.0586,0.7292873,373.1003397082827
1550.0,900.0,800.0,500.0,100.0,30,35,28,8,456.0,4926.017280828795,0.012014676294704379,0,0,0,239.31664,879.6145,0.6088342,397.11467395232296
1550.0,900.0,800.0,500.0,100.0,30,35,28,9,456.0,5541.769440932395,0.013516510831542426,0,0,0,251.81184,976.43744,0.52314967,421.1290081963634
1550.0,900.0,800.0,500.0,100.0,30,35,28,10,456.0,6157.5216010359945,0.015018345368380474,0,0,0,266.93893,1070.1396,0.4576505,445.1433424404038
1550.0,900.0,800.0,500.0,100.0,30,35,28,11,456.0,6773.273761139594,0.01652017990521852,0,0,0,283.03546,1162.7057,0.40473938,469.15767668444414
1550.0,900.0,800.0,500.0,100.0,30,35,28,12,456.0,7389.025921243194,0.01802201444205657,0,0,0,300.0289,1251.3516,0.36148456,493.1720109284845
1550.0,900.0,800.0,500.0,100.0,30,35,28,13,456.0,8004.7780813467925,0.019523848978894615,0,0,0,313.1429,1332.4025,0.32567737,517.186345172525
1550.0,900.0,800.0,500.0,100.0,30,35,32,1,454.0,804.247719318987,0.0019615798032170417,0,0,0,138.65419,150.76204,11.41207,236.3656610534405
1550.0,900.0,800.0,500.0,100.0,30,35,32,2,454.0,1608.495438637974,0.003923159606434083,0,0,0,166.49176,301.20447,3.515017,267.731322106881
1550.0,900.0,800.0,500.0,100.0,30,35,32,3,454.0,2412.743157956961,0.005884739409651125,0,0,0,187.57191,449.43994,1.8140788,299.0969831603215
1550.0,900.0,800.0,500.0,100.0,30,35,32,4,454.0,3216.990877275948,0.007846319212868167,0,0,0,205.81323,592.07916,1.1718264,330.46264421376196
1550.0,900.0,800.0,500.0,100.0,30,35,32,5,454.0,4021.238596594935,0.009807899016085208,0,0,0,221.85304,731.43604,0.8490179,361.82830526720244
1550.0,900.0,800.0,500.0,100.0,30,35,32,6,454.0,4825.486315913922,0.01176947881930225,0,0,0,238.83214,862.35486,0.6596115,393.19396632064297
1550.0,900.0,800.0,500.0,100.0,30,35,32,7,454.0,5629.734035232909,0.01373105862251929,0,0,0,251.96141,989.13055,0.53714305,424.55962737408345
1550.0,900.0,800.0,500.0,100.0,30,35,32,8,454.0,6433.981754551896,0.015692638425736333,0,0,0,267.63855,1113.1831,0.45219502,455.9252884275239
1550.0,900.0,800.0,500.0,100.0,30,35,32,9,454.0,7238.229473870883,0.017654218228953373,0,0,0,284.3114,1228.7319,0.3860928,487.29094948096446
1550.0,900.0,800.0,500.0,100.0,30,35,32,10,454.0,8042.47719318987,0.019615798032170416,0,0,0,303.30975,1329.7239,0.33612868,518.6566105344049
1550.0,900.0,800.0,500.0,100.0,30,35,32,11,454.0,8846.724912508857,0.021577377835387455,0,0,0,319.99054,1426.0945,0.29651248,550.0222715878454
1550.0,900.0,800.0,500.0,100.0,30,35,32,12,454.0,9650.972631827844,0.0235389576386045,0,0,0,333.91324,1514.3606,0.26481315,581.3879326412859
1550.0,900.0,800.0,500.0,100.0,30,40,8,1,466.0,50.26548245743669,0.0001225987377010651,0,0,0,89.42605,10.32589,328.92096,227.45784054171713
1550.0,900.0,800.0,500.0,100.0,30,40,8,2,466.0,100.53096491487338,0.0002451974754021302,0,0,0,99.74327,20.285055,107.987175,229.41568108343432
1550.0,900.0,800.0,500.0,100.0,30,40,8,3,466.0,150.79644737231007,0.0003677962131031953,0,0,0,106.73984,30.207272,56.222385,231.37352162515148
1550.0,900.0,800.0,500.0,100.0,30,40,8,4,466.0,201.06192982974676,0.0004903949508042604,0,0,0,112.13871,40.15287,35.35303,233.3313621668686
1550.0,900.0,800.0,500.0,100.0,30,40,8,5,466.0,251.32741228718345,0.0006129936885053255,0,0,0,117.14992,50.064034,25.182177,235.28920270858578
1550.0,900.0,800.0,500.0,100.0,30,40,8,6,466.0,301.59289474462014,0.0007355924262063906,0,0,0,121.655785,59.95265,19.154549,237.24704325030294
1550.0,900.0,800.0,500.0,100.0,30,40,8,7,466.0,351.85837720205683,0.0008581911639074557,0,0,0,125.46669,69.82244,15.198517,239.20488379202013
1550.0,900.0,800.0,500.0,100.0,30,40,8,8,466.0,402.1238596594935,0.0009807899016085208,0,0,0,129.23862,79.643364,12.44054,241.16272433373726
1550.0,900.0,800.0,500.0,100.0,30,40,8,9,466.0,452.3893421169302,0.0011033886393095858,0,0,0,132.5758,89.44601,10.431134,243.12056487545442
1550.0,900.0,800.0,500.0,100.0,30,40,8,10,466.0,502.6548245743669,0.001225987377010651,0,0,0,135.43665,99.23296,8.910729,245.07840541717158
1550.0,900.0,800.0,500.0,100.0,30,40,8,11,466.0,552.9203070318035,0.001348586114711716,0,0,0,138.10664,109.01135,7.7197905,247.03624595888874
1550.0,900.0,800.0,500.0,100.0,30,40,8,12,466.0,603.1857894892403,0.0014711848524127811,0,0,0,140.55154,118.8033,6.772952,248.99408650060587
1550.0,900.0,800.0,500.0,100.0,30,40,8,13,466.0,653.451271946677,0.0015937835901138463,0,0,0,142.92607,128.62057,6.000537,250.95192704232306
1550.0,900.0,800.0,500.0,100.0,30,40,8,14,466.0,703.7167544041137,0.0017163823278149113,0,0,0,145.45476,138.58228,5.3726807,252.90976758404022
1550.0,900.0,800.0,500.0,100.0,30,40,8,15,466.0,753.9822368615503,0.0018389810655159763,0,0,0,147.51422,148.5486,4.8533506,254.86760812575733
1550.0,900.0,800.0,500.0,100.0,30,40,8,16,466.0,804.247719318987,0.0019615798032170417,0,0,0,149.02032,158.51932,4.415778,256.8254486674745
1550.0,900.0,800.0,500.0,100.0,30,40,8,17,466.0,854.5132017764238,0.0020841785409181066,0,0,0,150.1495,168.49417,4.0479326,258.7832892091917
1550.0,900.0,800.0,500.0,100.0,30,40,8,18,466.0,904.7786842338604,0.0022067772786191716,0,0,0,151.31862,178.47221,3.732871,260.74112975090884
1550.0,900.0,800.0,500.0,100.0,30,40,8,19,466.0,955.044166691297,0.0023293760163202366,0,0,0,152.68626,188.34818,3.4602892,262.698970292626
1550.0,900.0,800.0,500.0,100.0,30,40,8,20,466.0,1005.3096491487338,0.002451974754021302,0,0,0,154.09563,198.22202,3.2197516,264.65681083434316
1550.0,900.0,800.0,500.0,100.0,30,40,8,21,466.0,1055.5751316061705,0.0025745734917223674,0,0,0,155.30635,208.05339,3.0067027,266.61465137606035
